date,임랑해수욕장_정점명,임랑해수욕장_정점코드,임랑해수욕장_유속(cm/s),임랑해수욕장_유향(deg),임랑해수욕장_수온(℃),임랑해수욕장_염분(PSU),임랑해수욕장_유의파고(m),임랑해수욕장_유의파주기(sec),임랑해수욕장_최대파고(m),임랑해수욕장_최대파주기(sec),임랑해수욕장_풍속(m/s),임랑해수욕장_풍향(deg),임랑해수욕장_기온(℃),임랑해수욕장_기압(hPa),임랑해수욕장_시정(m)
2025-03-24,,,20.78710801393728,70.18815331010452,11.878048780487806,,1.5,,2.0,,12.6,200.47038327526133,13.831358885017421,1005.7073170731708,
2025-03-25,,,15.032867132867132,99.52797202797203,11.944755244755246,,1.5,,2.5,,13.7,207.67132867132867,14.595104895104894,1001.5258741258742,
2025-03-26,,,17.774912891986062,161.13937282229966,12.255052264808361,,1.2,,2.1,,9.4,159.65156794425087,14.769337979094077,1007.1264808362369,
2025-03-27,,,19.023426573426573,127.9055944055944,11.98006993006993,,1.3,,1.9,,12.4,175.63636363636363,14.772727272727273,1000.9157342657344,
2025-03-28,,,26.539236111111112,168.80208333333334,12.05,,1.3,,2.3,,14.3,109.88194444444444,10.412847222222222,1011.3871527777778,
2025-03-29,,,25.49375,143.6875,11.882291666666667,,1.1,,2.2,,10.0,255.93055555555554,8.421180555555557,1019.984375,
2025-03-30,,,26.294791666666665,140.69791666666666,11.590972222222222,,0.8,,1.2,,9.0,230.75347222222223,5.455902777777777,1028.0743055555556,
2025-03-31,,,28.29409722222222,136.26388888888889,11.643055555555556,,0.6,,0.8,,7.6,243.75347222222223,7.152430555555556,1026.7788194444445,
2025-04-01,,,39.4,56.0,11.6,,0.3,,0.4,,2.7,320.0,6.9,1025.1,
2025-04-02,,,22.882578397212544,157.86411149825784,11.945993031358885,,1.4,,2.3,,8.8,183.04513888888889,9.861458333333333,1019.2680555555556,
2025-04-03,,,19.571527777777778,167.31597222222223,12.106944444444444,,1.2,,2.2,,10.6,193.68055555555554,9.442361111111111,1020.3538194444445,
2025-04-04,,,14.628472222222221,95.78125,12.210416666666667,,0.9,,1.4,,7.8,230.39583333333334,10.136458333333334,1020.6968750000001,
2025-04-05,,,19.262717770034843,89.62369337979094,11.972473867595818,,1.1,,1.6,,10.9,216.20209059233449,12.095121951219513,1014.5749128919861,
2025-04-06,,,17.045296167247386,84.70383275261324,11.858536585365854,,1.1,,1.7,,11.2,218.65505226480838,12.364459930313588,1014.273519163763,
2025-04-07,,,20.011805555555554,81.11805555555556,11.892708333333333,,1.1,,1.8,,12.8,221.12152777777777,12.897916666666667,1017.4329861111112,
2025-04-08,,,16.36421052631579,92.29122807017544,11.80877192982456,,1.5,,2.3,,15.8,153.43859649122808,14.05298245614035,1012.8908771929825,
2025-04-09,,,16.461111111111112,127.17708333333333,12.15625,,0.9,,1.5,,7.5,190.50694444444446,12.414930555555555,1013.1319444444445,
2025-04-10,,,16.444791666666667,69.01041666666667,12.06388888888889,,1.0,,1.7,,12.7,155.81944444444446,13.756250000000001,1005.8562499999999,
2025-04-11,,,20.08466898954704,175.70731707317074,12.650174216027875,,0.6,,0.9,,3.8,221.25,13.031597222222222,1011.3552083333333,
2025-04-12,,,22.626041666666666,170.57638888888889,13.064930555555556,,1.5,,2.1,,11.3,188.16666666666666,12.45451388888889,1010.5538194444445,
2025-04-13,,,22.455087719298245,101.64561403508772,12.318245614035087,,2.5,,3.6,,14.3,233.92631578947368,10.894385964912281,1000.337894736842,
2025-04-14,,,17.408163265306122,144.89795918367346,11.215306122448979,,1.3,,1.8,,6.8,250.72448979591837,7.242857142857142,1002.8857142857144,
2025-04-15,,,,,,,,,,,,,,,
2025-04-16,,,,,,,,,,,,,,,
2025-04-17,,,,,,,,,,,,,,,
2025-04-18,,,,,,,,,,,,,,,
2025-04-19,,,,,,,,,,,,,,,
2025-04-20,,,,,,,,,,,,,,,
2025-04-21,,,,,,,,,,,,,,,
2025-04-22,,,,,,,,,,,,,,,
2025-04-23,,,,,,,,,,,,,,,
2025-04-24,,,,,,,,,,,,,,,
2025-04-25,,,,,,,,,,,,,,,
2025-04-26,,,,,,,,,,,,,,,
2025-04-27,,,,,,,,,,,,,,,
2025-04-28,,,30.843715846994535,123.93989071038251,12.582513661202185,,0.9,,1.2,,12.0,138.3956043956044,15.049180327868852,1006.6972375690608,
2025-04-29,,,26.354166666666668,126.51041666666667,12.254513888888889,,1.4,,2.2,,11.3,178.62152777777777,12.625,1013.8031249999999,
2025-04-30,,,27.71602787456446,91.26480836236934,12.119512195121953,,1.0,,1.4,,11.2,196.98257839721254,14.0595818815331,1015.4177700348433,
2025-05-01,,,25.886062717770034,88.41811846689896,12.217421602787457,,1.4,,2.2,,12.7,196.57491289198606,14.686411149825783,1010.8637630662022,
2025-05-02,,,18.1,82.0,12.8,,1.0,,1.3,,3.1,224.0,13.9,1007.3,
2025-05-03,,,22.649128919860626,125.36585365853658,12.875609756097562,,1.0,,1.4,,7.7,212.66898954703834,13.013240418118468,1007.7993031358886,
2025-05-04,,,24.261805555555554,76.81597222222223,12.992708333333333,,0.8,,1.3,,11.5,232.95486111111111,14.455555555555556,1011.9437499999999,
2025-05-05,,,14.299999999999999,183.76736111111111,13.377777777777778,,0.5,,0.9,,6.4,167.95138888888889,14.011805555555556,1012.8569444444444,
2025-05-06,,,13.526480836236933,160.57839721254356,13.634494773519164,,0.9,,1.6,,6.9,274.2229965156794,13.247386759581882,1007.0487804878048,
2025-05-07,,,14.052777777777777,192.15277777777777,13.967708333333333,,0.7,,1.0,,4.1,217.51041666666666,13.523263888888888,1013.7069444444444,
2025-05-08,,,17.589930555555554,178.16319444444446,14.780902777777776,,0.5,,0.7,,3.4,234.22222222222223,15.243055555555555,1018.4892361111112,
2025-05-09,,,14.001048951048952,186.6993006993007,14.578321678321677,,2.6,,4.1,,12.4,194.55244755244755,15.177972027972027,1009.2157342657343,
2025-05-10,,,13.055555555555555,119.38888888888889,14.180208333333333,,2.3,,3.3,,12.3,218.74305555555554,16.56736111111111,1001.0545138888889,
2025-05-11,,,17.93576388888889,144.62152777777777,13.511111111111111,,1.1,,1.7,,10.9,217.39236111111111,14.606597222222222,1006.4402777777777,
2025-05-12,,,16.778125000000003,163.46180555555554,13.353819444444445,,0.9,,1.4,,10.5,218.15277777777777,16.38611111111111,1010.0225694444445,
2025-05-13,,,16.447038327526133,132.73519163763066,12.939372822299651,,0.9,,1.4,,12.2,196.5156794425087,15.609756097560975,1015.4282229965157,
2025-05-14,,,18.228819444444444,130.17361111111111,12.911458333333334,,0.7,,1.1,,10.9,193.50694444444446,15.410069444444446,1017.3461805555556,
2025-05-15,,,23.045833333333334,124.28472222222223,12.534027777777778,,0.6,,1.0,,8.8,196.21875,16.220833333333335,1016.8708333333333,
2025-05-16,,,21.78611111111111,158.49305555555554,12.867708333333333,,1.0,,1.5,,7.6,161.56597222222223,16.15277777777778,1014.3114583333333,
2025-05-17,,,15.380902777777777,152.84375,13.535763888888889,,1.9,,2.9,,12.4,204.27777777777777,16.281944444444445,1005.0288194444444,
2025-05-18,,,29.381597222222222,164.42361111111111,13.474305555555555,,1.0,,1.9,,9.5,164.74305555555554,15.992013888888888,1009.748611111111,
2025-05-19,,,14.019163763066203,108.2404181184669,13.613937282229964,,1.0,,1.5,,12.5,202.9547038327526,15.806620209059233,1008.687456445993,
2025-05-20,,,21.550871080139373,95.74912891986062,12.762020905923345,,0.9,,1.4,,12.5,196.41114982578398,17.23937282229965,1009.4205574912893,
2025-05-21,,,23.182142857142857,65.23214285714286,13.225892857142856,,0.9,,1.7,,7.4,197.76785714285714,15.845535714285715,1009.5258928571428,
2025-05-22,,,,,,,,,,,,,,,
2025-05-23,,,5.70873786407767,168.16504854368932,16.05,,0.1,,0.4,,5.5,324.04237288135596,18.981355932203392,1011.5912698412699,
2025-05-24,,,23.462369337979094,148.83623693379792,15.641811846689896,,0.7,,1.1,,3.5,304.6829268292683,15.589547038327526,1007.8689895470384,
2025-05-25,,,81.33636363636364,128.05050505050505,14.137373737373736,,0.9,,3.2,,2.6,228.97560975609755,16.295470383275262,1014.125087108014,
2025-05-26,,,,,,,0.5,,1.0,,1.9,205.14982578397212,17.825783972125436,1018.0836236933798,
2025-05-27,,,,,,,0.6,,1.3,,1.6,183.37979094076655,18.412543554006966,1018.7425087108013,
2025-05-28,,,,,,,0.4,,0.6,,2.2,235.57839721254356,19.505923344947735,1018.0428571428571,
2025-05-29,,,,,,,1.2,,3.8,,2.9,258.31597222222223,19.263194444444444,1015.3319444444444,
2025-05-30,,,,,,,0.5,,0.7,,5.9,271.8333333333333,18.016666666666666,1012.6822916666666,
2025-05-31,,,24.029629629629632,146.2469135802469,19.955555555555556,,0.5,,1.0,,7.0,207.50871080139373,18.133449477351917,1011.2379790940766,
2025-06-01,,,26.166783216783216,205.3111888111888,16.362587412587413,,1.0,,2.0,,3.1,147.5625,17.63784722222222,1010.3395833333333,
2025-06-02,,,13.6,176.0,17.3,,0.4,,0.6,,2.5,182.0,18.0,1008.2,
2025-06-03,,,13.48576388888889,177.90625,17.109722222222224,,1.1,,1.7,,9.7,215.74652777777777,18.371875000000003,999.1909722222222,
2025-06-04,,,17.86423611111111,126.60763888888889,17.078819444444445,,0.9,,1.6,,11.9,234.90277777777777,19.985069444444445,1003.8517361111111,
2025-06-05,,,11.263194444444444,175.35763888888889,16.97986111111111,,0.6,,1.1,,10.1,224.67708333333334,18.772222222222222,1010.4690972222221,
2025-06-06,,,11.167361111111111,143.53819444444446,16.577083333333334,,0.8,,1.2,,10.3,205.38541666666666,19.094444444444445,1009.6340277777776,
2025-06-07,,,10.665277777777778,159.14930555555554,15.693402777777777,,0.8,,1.2,,10.7,206.54513888888889,18.52673611111111,1008.8187499999999,
2025-06-08,,,22.21080139372822,202.02090592334494,15.444947735191636,,0.5,,0.6,,8.0,192.875,18.88576388888889,1008.6597222222222,
2025-06-09,,,24.900348432055747,191.62717770034843,15.538675958188154,,0.7,,1.0,,4.6,218.81533101045295,18.882229965156792,1008.474912891986,
2025-06-10,,,25.173263888888886,138.97569444444446,15.75,,0.7,,1.2,,10.4,196.94791666666666,18.522222222222222,1006.1201388888888,
2025-06-11,,,26.757638888888888,176.14583333333334,15.437152777777776,,0.5,,0.9,,7.2,176.02777777777777,19.644444444444446,1010.2458333333333,
2025-06-12,,,31.66597222222222,159.74652777777777,15.439930555555556,,0.3,,0.5,,4.8,161.93402777777777,18.585416666666667,1015.6048611111112,
2025-06-13,,,31.732746478873242,131.42957746478874,15.325352112676056,,0.3,,0.5,,2.6,220.3846153846154,18.556293706293708,1014.7318181818181,
2025-06-14,,,33.70729166666667,161.89583333333334,15.912152777777777,,1.1,,1.7,,9.5,143.38888888888889,19.56076388888889,1003.0447916666667,
2025-06-15,,,17.53402777777778,123.98611111111111,15.651041666666666,,1.1,,1.7,,11.3,198.74305555555554,18.413194444444443,1001.1892361111111,
2025-06-16,,,25.500347222222224,161.87152777777777,14.590277777777779,,1.0,,1.8,,10.2,193.9375,18.393749999999997,1000.2375000000001,
2025-06-17,,,18.84201388888889,120.11458333333333,13.832638888888889,,1.0,,1.5,,10.4,192.20138888888889,17.88611111111111,1006.8843750000001,
2025-06-18,,,17.573958333333334,124.08680555555556,13.452083333333333,,0.9,,1.5,,11.4,200.71527777777777,16.797222222222224,1010.8631944444444,
2025-06-19,,,15.119298245614035,120.93333333333334,13.479649122807016,,0.7,,1.3,,9.6,196.7937062937063,17.321678321678323,1013.5618881118882,
2025-06-20,,,14.013541666666667,111.44444444444444,12.808680555555556,,0.9,,1.5,,9.3,201.50694444444446,18.89409722222222,1010.2218750000001,
2025-06-21,,,16.460763888888888,108.21180555555556,11.511805555555556,,1.3,,2.2,,10.0,184.46180555555554,18.096180555555556,1005.5739583333333,
2025-06-22,,,26.26111111111111,131.70486111111111,11.276388888888889,,1.2,,1.7,,10.8,189.23958333333334,16.91111111111111,1006.2840277777777,
2025-06-23,,,23.279861111111114,159.08333333333334,11.976041666666667,,0.4,,0.7,,3.4,190.55208333333334,19.82361111111111,1007.9416666666667,
2025-06-24,,,38.89930555555556,168.59027777777777,13.932638888888889,,0.5,,0.8,,5.2,131.94791666666666,18.80625,1009.3215277777776,
2025-06-25,,,24.093379790940766,156.06968641114983,16.502090592334497,,0.9,,1.4,,10.9,146.0383275261324,19.1595818815331,1008.3487804878048,
2025-06-26,,,20.346180555555556,164.51041666666666,15.629166666666666,,0.9,,1.5,,10.1,196.88888888888889,19.490277777777777,1008.2604166666666,
2025-06-27,,,29.393749999999997,146.84722222222223,15.021875000000001,,0.7,,1.1,,6.6,186.93055555555554,18.628124999999997,1008.5184027777777,
2025-06-28,,,27.491319444444443,132.45138888888889,16.334375,,0.6,,1.0,,9.6,199.59375,19.380208333333332,1007.7430555555555,
2025-06-29,,,25.023263888888888,130.43402777777777,15.661805555555556,,0.7,,1.1,,10.9,194.29513888888889,19.228472222222223,1007.8697916666666,
2025-06-30,,,30.17256944444445,145.13541666666666,14.479166666666666,,0.5,,0.8,,10.2,201.73263888888889,19.84548611111111,1010.9194444444444,
2025-07-01,,,21.199305555555554,112.23611111111111,14.193055555555555,,0.5,,0.7,,10.2,200.04513888888889,19.819791666666667,1012.8093749999999,
2025-07-02,,,14.491608391608393,160.19230769230768,14.317832167832169,,0.6,,1.0,,9.2,199.95104895104896,19.733566433566434,1012.2895104895105,
2025-07-03,,,4.5,116.0,15.0,,0.3,,0.5,,3.5,232.0,18.8,1011.9,
2025-07-04,,,8.761805555555556,112.51736111111111,14.0,,0.9,,1.3,,10.4,210.44444444444446,20.072222222222223,1007.4736111111112,
2025-07-05,,,9.267708333333333,107.94791666666667,14.121527777777779,,0.9,,1.4,,10.1,209.47222222222223,20.644444444444446,1005.5052083333334,
2025-07-06,,,8.715277777777779,134.73611111111111,14.590972222222222,,0.8,,1.3,,9.3,215.35069444444446,21.03611111111111,1004.2256944444445,
2025-07-07,,,18.267247386759582,248.57839721254356,16.441114982578398,,0.6,,0.9,,4.1,157.2439024390244,24.304878048780488,1005.7742160278746,
2025-07-08,,,35.34826388888889,226.22569444444446,21.05972222222222,,0.6,,1.1,,9.9,56.482638888888886,24.610763888888886,1008.8465277777777,
2025-07-09,,,25.4,216.83859649122806,23.81894736842105,,1.0,,1.6,,11.0,74.51929824561404,25.563859649122808,1010.3294736842106,
2025-07-10,,,23.734027777777776,192.10416666666666,24.908680555555556,,1.0,,1.6,,11.8,70.17013888888889,26.078819444444445,1011.529861111111,
2025-07-11,,,20.634722222222223,187.29861111111111,24.959722222222226,,1.6,,2.4,,12.9,36.44444444444444,25.429166666666667,1012.7663194444444,
2025-07-12,,,17.97152777777778,142.50694444444446,24.80625,,1.3,,2.2,,9.5,40.795138888888886,24.849305555555556,1010.7590277777776,
2025-07-13,,,24.02951388888889,138.77083333333334,24.700694444444444,,0.9,,1.3,,8.9,93.89236111111111,24.471874999999997,1002.6715277777779,
2025-07-14,,,23.958333333333332,175.27430555555554,24.88125,,0.9,,1.4,,9.4,147.80902777777777,23.335763888888888,994.0565972222222,
2025-07-15,,,21.175694444444446,99.85763888888889,24.902083333333334,,1.4,,2.1,,12.7,228.98958333333334,24.087847222222223,996.1388888888889,
2025-07-16,,,19.997212543554006,93.71777003484321,23.234146341463415,,0.9,,1.4,,7.7,218.8885017421603,24.834843205574913,1004.8331010452961,
2025-07-17,,,15.332638888888889,111.50347222222223,22.159374999999997,,1.1,,1.9,,9.2,204.77083333333334,24.80902777777778,1007.4538194444444,
2025-07-18,,,14.213888888888889,95.80208333333333,21.708333333333332,,1.4,,2.2,,7.8,193.89583333333334,23.585069444444443,1008.8843750000001,
2025-07-19,,,13.805594405594405,123.8041958041958,20.791608391608392,,1.4,,2.1,,9.4,184.15384615384616,22.71993006993007,1012.3314685314685,
2025-07-20,,,16.066550522648086,132.66550522648083,20.813240418118465,,0.7,,1.1,,3.5,214.51736111111111,24.82361111111111,1014.0447916666667,
2025-07-21,,,13.136111111111111,188.09375,21.192708333333332,,0.6,,0.9,,9.0,222.11458333333334,24.884375,1015.0093750000001,
2025-07-22,,,22.59616724738676,168.63066202090593,19.27526132404181,,0.6,,0.9,,7.8,210.91666666666666,24.63611111111111,1014.5104166666666,
2025-07-23,,,31.515467625899277,188.6474820143885,18.292086330935252,,0.5,,0.8,,3.3,242.44604316546761,25.08812949640288,1013.2410071942446,
2025-07-24,,,32.35659722222223,143.92013888888889,18.58298611111111,,0.5,,0.9,,4.5,189.57638888888889,24.733680555555555,1011.6350694444445,
2025-07-25,,,28.355400696864113,179.81184668989548,18.989895470383278,,0.8,,1.2,,4.1,153.49128919860627,26.233101045296166,1010.319512195122,
2025-07-26,,,26.447038327526133,178.50871080139373,18.944947735191636,,0.7,,1.1,,4.0,138.84375,25.90972222222222,1009.014236111111,
2025-07-27,,,24.352430555555557,158.76736111111111,19.98923611111111,,0.8,,1.2,,4.1,162.60416666666666,27.382638888888888,1007.3583333333333,
2025-07-28,,,22.329268292682926,170.3623693379791,19.485714285714284,,1.1,,1.6,,3.9,238.01393728222996,26.325435540069684,1004.5864111498257,
2025-07-29,,,19.41923076923077,152.04195804195805,19.10034965034965,,0.5,,0.9,,4.4,197.93706293706293,25.537762237762237,1002.5150349650349,
2025-07-30,,,11.702430555555557,163.20138888888889,20.084027777777777,,0.7,,1.0,,4.3,191.53125,25.970138888888886,1002.4486111111112,
2025-07-31,,,14.844497607655502,159.60765550239233,21.367942583732056,,0.8,,1.0,,5.2,162.31578947368422,26.684688995215314,1003.9401913875598,
2025-08-01,,,16.29090909090909,187.6509090909091,24.145289855072466,,0.6,,0.9,,4.2,159.2246376811594,27.254710144927536,1003.6616788321168,
2025-08-02,,,28.296503496503497,218.8041958041958,25.404545454545453,,0.5,,0.9,,4.7,215.5261324041812,27.410104529616724,1003.3257839721255,
2025-08-03,,,11.6,166.0,26.3,,0.4,,0.5,,0.2,234.0,27.5,1003.7,
2025-08-04,,,15.50034843205575,151.57491289198606,22.89616724738676,,2.0,,2.6,,12.7,210.02787456445992,26.354355400696864,1001.8289198606273,
2025-08-05,,,16.820138888888888,191.06597222222223,19.287847222222222,,1.2,,1.9,,8.4,200.91319444444446,24.721180555555556,1005.4631944444445,
2025-08-06,,,16.98815331010453,182.10452961672473,17.73937282229965,,2.0,,2.9,,9.4,203.6341463414634,23.992682926829268,1003.6473867595819,
2025-08-07,,,22.51736111111111,186.84375,16.308333333333334,,1.6,,2.2,,7.0,152.04861111111111,24.603472222222223,1002.2413194444445,
2025-08-08,,,35.23645833333333,201.82986111111111,18.304166666666667,,1.3,,1.8,,3.0,199.40277777777777,23.999305555555555,1004.9017361111112,
2025-08-09,,,24.865505226480835,199.38327526132403,18.510452961672474,,0.8,,1.0,,11.0,234.34494773519162,22.64006968641115,1004.9742160278745,
2025-08-10,,,33.57839721254356,154.5156794425087,17.96655052264808,,1.3,,2.0,,5.7,163.81533101045295,22.145296167247388,1002.602787456446,
2025-08-11,,,29.865853658536587,142.72473867595818,18.945644599303133,,1.0,,1.5,,9.5,191.6376306620209,22.617770034843208,1005.7912891986061,
2025-08-12,,,27.570486111111112,133.24305555555554,20.661805555555556,,0.9,,1.4,,5.5,251.01736111111111,22.747916666666665,1011.4579861111112,
2025-08-13,,,22.7993031358885,131.25783972125436,21.213937282229963,,0.9,,1.3,,8.2,213.45644599303137,24.646689895470384,1014.6432055749128,
2025-08-14,,,21.977430555555557,129.73611111111111,19.57361111111111,,0.7,,1.0,,9.2,209.57986111111111,23.885416666666668,1015.3649305555555,
2025-08-15,,,22.97836879432624,151.0177304964539,18.08723404255319,,0.6,,0.8,,4.1,177.9964664310954,24.774911660777384,1015.0982332155477,
2025-08-16,,,17.412152777777777,133.87152777777777,18.959027777777777,,0.5,,0.8,,7.9,212.78472222222223,24.34722222222222,1013.4486111111112,
2025-08-17,,,18.82832167832168,136.63636363636363,18.676573426573427,,0.6,,0.9,,9.0,209.7972027972028,23.907342657342657,1014.0132867132867,
2025-08-18,,,20.998947368421053,128.02456140350878,17.524912280701756,,0.6,,1.0,,9.4,211.4,23.361754385964915,1014.5200000000001,
2025-08-19,,,15.293728222996517,130.97560975609755,16.928571428571427,,0.6,,1.0,,9.6,213.64808362369337,23.985017421602787,1012.315331010453,
2025-08-20,,,15.715277777777779,138.80555555555554,16.835069444444443,,0.5,,0.7,,8.1,218.69097222222223,24.154861111111114,1010.765625,
2025-08-21,,,26.55798611111111,136.71527777777777,17.40277777777778,,0.6,,0.9,,4.9,225.0625,25.120833333333334,1010.7013888888889,
2025-08-22,,,26.202777777777776,114.70833333333333,17.961111111111112,,0.5,,0.8,,7.0,220.73263888888889,24.958333333333332,1009.46875,
2025-08-23,,,18.546527777777776,172.29513888888889,16.59097222222222,,0.6,,1.0,,9.2,205.9375,23.331944444444446,1010.0309027777779,
2025-08-24,,,30.55034722222222,154.62152777777777,15.30347222222222,,0.4,,0.7,,6.1,198.29513888888889,21.75173611111111,1011.8156250000001,
